incident_id,start_at,end_at,status
16057746,2023-02-08T04:44:00Z,2023-02-08T05:43:00Z,Update
16057746,2023-02-08T05:43:00Z,2023-02-08T06:31:00Z,Update
16057746,2023-02-08T06:31:00Z,2023-02-08T09:19:00Z,Update
16057746,2023-02-08T09:19:00Z,2023-02-08T10:57:00Z,Update
16057746,2023-02-08T10:57:00Z,2023-02-08T11:42:00Z,Update
16057746,2023-02-08T11:42:00Z,2023-02-08T12:40:00Z,Update
16057746,2023-02-08T12:40:00Z,2023-02-08T15:04:00Z,Update
16057746,2023-02-08T15:04:00Z,2023-02-08T15:40:00Z,Update
16057746,2023-02-08T15:40:00Z,2023-02-08T16:18:00Z,Update
16057746,2023-02-08T16:18:00Z,2023-02-08T16:54:00Z,Update
16057746,2023-02-08T16:54:00Z,2023-02-08T17:05:00Z,Update
16051676,2023-02-07T10:08:00Z,2023-02-07T11:52:00Z,Scheduled
16051676,2023-02-07T11:52:00Z,2023-02-08T22:00:00Z,Update
16051676,2023-02-08T22:00:00Z,2023-02-09T09:09:00Z,In progress
16114824,2023-02-13T03:09:00Z,2023-02-13T03:34:00Z,Investigating
16139141,2023-02-14T19:00:00Z,2023-02-14T19:16:00Z,Investigating
16141249,2023-02-15T00:04:00Z,2023-02-15T00:09:00Z,Investigating
16141249,2023-02-15T00:09:00Z,2023-02-15T00:17:00Z,Update
16170432,2023-02-17T00:35:00Z,2023-02-17T00:50:00Z,Investigating
16184432,2023-02-18T03:45:00Z,2023-02-18T03:47:00Z,Investigating
16184432,2023-02-18T03:47:00Z,2023-02-18T03:48:00Z,Update
16184432,2023-02-18T03:48:00Z,2023-02-18T03:48:00Z,Update
16184432,2023-02-18T03:48:00Z,2023-02-18T03:50:00Z,Update
16184432,2023-02-18T03:50:00Z,2023-02-18T03:52:00Z,Update
16184432,2023-02-18T03:52:00Z,2023-02-18T03:54:00Z,Update
16184432,2023-02-18T03:54:00Z,2023-02-18T03:55:00Z,Update
16184432,2023-02-18T03:55:00Z,2023-02-18T03:55:00Z,Update
16184432,2023-02-18T03:55:00Z,2023-02-18T03:56:00Z,Update
16184432,2023-02-18T03:56:00Z,2023-02-18T03:56:00Z,Update
16184432,2023-02-18T03:56:00Z,2023-02-18T04:04:00Z,Update
16184432,2023-02-18T04:04:00Z,2023-02-18T04:28:00Z,Update
16184432,2023-02-18T04:28:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:44:00Z,Update
16184432,2023-02-18T04:44:00Z,2023-02-18T04:45:00Z,Update
16184432,2023-02-18T04:45:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:46:00Z,Update
16184432,2023-02-18T04:46:00Z,2023-02-18T04:47:00Z,Update
16184432,2023-02-18T04:47:00Z,2023-02-18T05:00:00Z,Update
16184432,2023-02-18T05:00:00Z,2023-02-18T05:00:00Z,Update
16184432,2023-02-18T05:00:00Z,2023-02-18T05:02:00Z,Update
16184971,2023-02-18T05:18:00Z,2023-02-18T05:29:00Z,Investigating
16196728,2023-02-19T13:54:00Z,2023-02-19T14:13:00Z,Investigating
16196728,2023-02-19T14:13:00Z,2023-02-19T14:38:00Z,Update
16297985,2023-02-27T20:53:00Z,2023-02-27T21:37:00Z,Investigating
16297985,2023-02-27T21:37:00Z,2023-02-27T22:50:00Z,Update
16297985,2023-02-27T22:50:00Z,2023-02-27T23:48:00Z,Update
16306253,2023-02-28T16:05:00Z,2023-02-28T16:18:00Z,Investigating
16306253,2023-02-28T16:18:00Z,2023-02-28T16:20:00Z,Update
16306253,2023-02-28T16:20:00Z,2023-02-28T16:49:00Z,Update
16306253,2023-02-28T16:49:00Z,2023-02-28T16:58:00Z,Update
16306253,2023-02-28T16:58:00Z,2023-02-28T17:00:00Z,Update
16306253,2023-02-28T17:00:00Z,2023-02-28T17:00:00Z,Update
16306253,2023-02-28T17:00:00Z,2023-02-28T17:26:00Z,Update
16306253,2023-02-28T17:26:00Z,2023-02-28T17:31:00Z,Update
16307208,2023-02-28T17:55:00Z,2023-02-28T17:57:00Z,Investigating
16307208,2023-02-28T17:57:00Z,2023-02-28T18:08:00Z,Update
16313724,2023-03-01T12:19:00Z,2023-03-01T13:00:00Z,Investigating
16313724,2023-03-01T13:00:00Z,2023-03-01T13:31:00Z,Update
16313724,2023-03-01T13:31:00Z,2023-03-01T13:39:00Z,Update
16313724,2023-03-01T13:39:00Z,2023-03-01T13:44:00Z,Update
16313724,2023-03-01T13:44:00Z,2023-03-01T14:07:00Z,Update
16313724,2023-03-01T14:07:00Z,2023-03-01T14:48:00Z,Update
16313724,2023-03-01T14:48:00Z,2023-03-01T15:06:00Z,Update
16313724,2023-03-01T15:06:00Z,2023-03-01T15:26:00Z,Update
16326398,2023-03-02T18:26:00Z,2023-03-02T18:43:00Z,Investigating
16328275,2023-03-02T23:37:00Z,2023-03-03T00:06:00Z,Investigating
16328275,2023-03-03T00:06:00Z,2023-03-03T00:27:00Z,Update
16328275,2023-03-03T00:27:00Z,2023-03-03T00:35:00Z,Update
16328275,2023-03-03T00:35:00Z,2023-03-03T01:11:00Z,Update
16328275,2023-03-03T01:11:00Z,2023-03-03T01:40:00Z,Update
16328275,2023-03-03T01:40:00Z,2023-03-03T01:55:00Z,Update
16335004,2023-03-03T17:32:00Z,2023-03-03T17:32:00Z,Investigating
16335004,2023-03-03T17:32:00Z,2023-03-03T21:14:00Z,Update
16351646,2023-03-06T08:39:00Z,2023-03-06T09:19:00Z,Investigating
16354562,2023-03-06T14:43:00Z,2023-03-06T15:16:00Z,Investigating
16354562,2023-03-06T15:16:00Z,2023-03-06T15:54:00Z,Update
16354562,2023-03-06T15:54:00Z,2023-03-06T16:14:00Z,Update
16379765,2023-03-07T18:20:00Z,2023-03-07T18:54:00Z,Investigating
16402015,2023-03-09T14:34:00Z,2023-03-09T15:08:00Z,Investigating
16402015,2023-03-09T15:08:00Z,2023-03-09T16:07:00Z,Update
16402015,2023-03-09T16:07:00Z,2023-03-09T16:36:00Z,Update
16511954,2023-03-15T14:07:00Z,2023-03-15T14:09:00Z,Investigating
16511954,2023-03-15T14:09:00Z,2023-03-15T14:20:00Z,Update
16511954,2023-03-15T14:20:00Z,2023-03-15T14:22:00Z,Update
16511954,2023-03-15T14:22:00Z,2023-03-15T14:39:00Z,Update
16511954,2023-03-15T14:39:00Z,2023-03-15T14:51:00Z,Update
16511954,2023-03-15T14:51:00Z,2023-03-15T14:52:00Z,Update
16511954,2023-03-15T14:52:00Z,2023-03-15T15:10:00Z,Update
16511954,2023-03-15T15:10:00Z,2023-03-15T15:17:00Z,Update
16511954,2023-03-15T15:17:00Z,2023-03-15T15:21:00Z,Update
16511954,2023-03-15T15:21:00Z,2023-03-15T15:27:00Z,Update
16577028,2023-03-20T15:56:00Z,2023-03-20T16:02:00Z,Investigating
16577028,2023-03-20T16:02:00Z,2023-03-20T16:44:00Z,Update
16577028,2023-03-20T16:44:00Z,2023-03-20T17:01:00Z,Update
16594489,2023-03-21T17:22:00Z,2023-03-21T17:43:00Z,Investigating
16610486,2023-03-22T20:23:00Z,2023-03-22T20:31:00Z,Investigating
16610486,2023-03-22T20:31:00Z,2023-03-22T21:03:00Z,Update
16610486,2023-03-22T21:03:00Z,2023-03-22T22:26:00Z,Update
16610486,2023-03-22T22:26:00Z,2023-03-22T22:41:00Z,Update
16613916,2023-03-23T03:51:00Z,2023-03-23T04:08:00Z,Investigating
16613916,2023-03-23T04:08:00Z,2023-03-23T04:51:00Z,Update
16613916,2023-03-23T04:51:00Z,2023-03-23T04:55:00Z,Update
16628502,2023-03-24T08:27:00Z,2023-03-24T08:42:00Z,Investigating
16635620,2023-03-24T20:49:00Z,2023-03-24T21:05:00Z,Investigating
16635620,2023-03-24T21:05:00Z,2023-03-24T21:10:00Z,Update
16654849,2023-03-26T22:13:00Z,2023-03-26T22:27:00Z,Investigating
16662130,2023-03-27T12:25:00Z,2023-03-27T12:25:00Z,Investigating
16662130,2023-03-27T12:25:00Z,2023-03-27T12:26:00Z,Update
16662130,2023-03-27T12:26:00Z,2023-03-27T12:33:00Z,Update
16662130,2023-03-27T12:33:00Z,2023-03-27T12:35:00Z,Update
16662130,2023-03-27T12:35:00Z,2023-03-27T12:50:00Z,Update
16662130,2023-03-27T12:50:00Z,2023-03-27T12:50:00Z,Update
16662130,2023-03-27T12:50:00Z,2023-03-27T12:51:00Z,Update
16662130,2023-03-27T12:51:00Z,2023-03-27T12:56:00Z,Update
16662130,2023-03-27T12:56:00Z,2023-03-27T13:08:00Z,Update
16662130,2023-03-27T13:08:00Z,2023-03-27T13:22:00Z,Update
16662130,2023-03-27T13:22:00Z,2023-03-27T13:27:00Z,Update
16662130,2023-03-27T13:27:00Z,2023-03-27T13:29:00Z,Update
16677649,2023-03-28T15:45:00Z,2023-03-28T16:28:00Z,Investigating
16677649,2023-03-28T16:28:00Z,2023-03-28T16:59:00Z,Update
16677649,2023-03-28T16:59:00Z,2023-03-28T17:07:00Z,Update
16687746,2023-03-29T14:21:00Z,2023-03-29T14:43:00Z,Investigating
16687746,2023-03-29T14:43:00Z,2023-03-29T14:56:00Z,Update
16687746,2023-03-29T14:56:00Z,2023-03-29T15:29:00Z,Update
16687746,2023-03-29T15:29:00Z,2023-03-29T15:42:00Z,Update
16687746,2023-03-29T15:42:00Z,2023-03-29T16:22:00Z,Update
16687746,2023-03-29T16:22:00Z,2023-03-29T16:47:00Z,Update
16687746,2023-03-29T16:47:00Z,2023-03-29T16:56:00Z,Update
16687746,2023-03-29T16:56:00Z,2023-03-29T17:29:00Z,Update
16687746,2023-03-29T17:29:00Z,2023-03-29T17:41:00Z,Update
16687746,2023-03-29T17:41:00Z,2023-03-29T18:10:00Z,Update
16687746,2023-03-29T18:10:00Z,2023-03-29T18:13:00Z,Update
16687746,2023-03-29T18:13:00Z,2023-03-29T18:18:00Z,Update
16687746,2023-03-29T18:18:00Z,2023-03-29T19:03:00Z,Update
16703381,2023-03-31T01:16:00Z,2023-03-31T01:18:00Z,Investigating
16703381,2023-03-31T01:18:00Z,2023-03-31T01:39:00Z,Update
16703381,2023-03-31T01:39:00Z,2023-03-31T02:08:00Z,Update
16739973,2023-04-03T18:35:00Z,2023-04-03T18:42:00Z,Investigating
16739973,2023-04-03T18:42:00Z,2023-04-03T18:43:00Z,Update
16739973,2023-04-03T18:43:00Z,2023-04-03T19:00:00Z,Update
16739973,2023-04-03T19:00:00Z,2023-04-03T19:00:00Z,Update
16741255,2023-04-03T20:57:00Z,2023-04-03T21:32:00Z,Investigating
16741255,2023-04-03T21:32:00Z,2023-04-03T21:52:00Z,Update
16741255,2023-04-03T21:52:00Z,2023-04-03T22:17:00Z,Update
16741255,2023-04-03T22:17:00Z,2023-04-03T22:41:00Z,Update
16893018,2023-04-17T17:17:00Z,2023-04-17T17:42:00Z,Investigating
16894154,2023-04-17T19:28:00Z,2023-04-17T19:34:00Z,Investigating
16894154,2023-04-17T19:34:00Z,2023-04-17T19:53:00Z,Update
16899764,2023-04-18T09:28:00Z,2023-04-18T09:30:00Z,Investigating
16899764,2023-04-18T09:30:00Z,2023-04-18T09:43:00Z,Update
16899764,2023-04-18T09:43:00Z,2023-04-18T09:45:00Z,Update
16899764,2023-04-18T09:45:00Z,2023-04-18T09:51:00Z,Update
16902322,2023-04-18T14:35:00Z,2023-04-18T14:35:00Z,Investigating
16902322,2023-04-18T14:35:00Z,2023-04-18T14:56:00Z,Update
16902322,2023-04-18T14:56:00Z,2023-04-18T15:12:00Z,Update
16902322,2023-04-18T15:12:00Z,2023-04-18T15:27:00Z,Update
16902322,2023-04-18T15:27:00Z,2023-04-18T15:29:00Z,Update
16902322,2023-04-18T15:29:00Z,2023-04-18T15:29:00Z,Update
16902322,2023-04-18T15:29:00Z,2023-04-18T15:29:00Z,Update
16913590,2023-04-19T18:28:00Z,2023-04-19T18:33:00Z,Investigating
16913590,2023-04-19T18:33:00Z,2023-04-19T19:27:00Z,Update
16913590,2023-04-19T19:27:00Z,2023-04-19T19:27:00Z,Update
16951843,2023-04-24T12:57:00Z,2023-04-24T13:27:00Z,Investigating
16956296,2023-04-24T21:14:00Z,2023-04-24T21:29:00Z,Investigating
16956296,2023-04-24T21:29:00Z,2023-04-24T22:03:00Z,Update
16956296,2023-04-24T22:03:00Z,2023-04-24T22:17:00Z,Update
16956296,2023-04-24T22:17:00Z,2023-04-24T22:29:00Z,Update
16956296,2023-04-24T22:29:00Z,2023-04-24T22:33:00Z,Update
16956296,2023-04-24T22:33:00Z,2023-04-24T23:14:00Z,Update
16956296,2023-04-24T23:14:00Z,2023-04-25T00:13:00Z,Update
16956296,2023-04-25T00:13:00Z,2023-04-25T01:31:00Z,Update
16956296,2023-04-25T01:31:00Z,2023-04-25T03:08:00Z,Update
16956296,2023-04-25T03:08:00Z,2023-04-25T03:18:00Z,Update
16966884,2023-04-25T23:26:00Z,2023-04-25T23:47:00Z,Investigating
16966884,2023-04-25T23:47:00Z,2023-04-25T23:52:00Z,Update
16966884,2023-04-25T23:52:00Z,2023-04-26T00:15:00Z,Update
16966884,2023-04-26T00:15:00Z,2023-04-26T00:29:00Z,Update
16979844,2023-04-27T08:59:00Z,2023-04-27T09:19:00Z,Investigating
16979844,2023-04-27T09:19:00Z,2023-04-27T09:30:00Z,Update
16979844,2023-04-27T09:30:00Z,2023-04-27T09:56:00Z,Update
16992966,2023-04-28T12:26:00Z,2023-04-28T12:45:00Z,Investigating
17121215,2023-05-02T14:58:00Z,2023-05-02T15:34:00Z,Investigating
17121215,2023-05-02T15:34:00Z,2023-05-02T15:49:00Z,Update
17144928,2023-05-04T15:55:00Z,2023-05-04T16:03:00Z,Investigating
17144928,2023-05-04T16:03:00Z,2023-05-04T16:03:00Z,Update
17144928,2023-05-04T16:03:00Z,2023-05-04T16:04:00Z,Update
17144928,2023-05-04T16:04:00Z,2023-05-04T16:04:00Z,Update
17144928,2023-05-04T16:04:00Z,2023-05-04T16:06:00Z,Update
17144928,2023-05-04T16:06:00Z,2023-05-04T16:06:00Z,Update
17144928,2023-05-04T16:06:00Z,2023-05-04T16:06:00Z,Update
17144928,2023-05-04T16:06:00Z,2023-05-04T16:06:00Z,Update
17144928,2023-05-04T16:06:00Z,2023-05-04T16:18:00Z,Update
17144928,2023-05-04T16:18:00Z,2023-05-04T16:18:00Z,Update
17144928,2023-05-04T16:18:00Z,2023-05-04T16:19:00Z,Update
17144928,2023-05-04T16:19:00Z,2023-05-04T16:19:00Z,Update
17144928,2023-05-04T16:19:00Z,2023-05-04T16:21:00Z,Update
17144928,2023-05-04T16:21:00Z,2023-05-04T16:21:00Z,Update
17144928,2023-05-04T16:21:00Z,2023-05-04T16:21:00Z,Update
17144928,2023-05-04T16:21:00Z,2023-05-04T16:22:00Z,Update
17144928,2023-05-04T16:22:00Z,2023-05-04T16:22:00Z,Update
17144928,2023-05-04T16:22:00Z,2023-05-04T16:22:00Z,Update
17144928,2023-05-04T16:22:00Z,2023-05-04T16:23:00Z,Update
17190148,2023-05-09T08:07:00Z,2023-05-09T08:09:00Z,Investigating
17190148,2023-05-09T08:09:00Z,2023-05-09T08:44:00Z,Update
17190148,2023-05-09T08:44:00Z,2023-05-09T09:50:00Z,Update
17190148,2023-05-09T09:50:00Z,2023-05-09T10:04:00Z,Update
17191819,2023-05-09T11:32:00Z,2023-05-09T11:36:00Z,Investigating
17191819,2023-05-09T11:36:00Z,2023-05-09T11:41:00Z,Update
17191819,2023-05-09T11:41:00Z,2023-05-09T11:45:00Z,Update
17191819,2023-05-09T11:45:00Z,2023-05-09T11:55:00Z,Update
17191819,2023-05-09T11:55:00Z,2023-05-09T11:59:00Z,Update
17191819,2023-05-09T11:59:00Z,2023-05-09T12:03:00Z,Update
17191819,2023-05-09T12:03:00Z,2023-05-09T12:04:00Z,Update
17191819,2023-05-09T12:04:00Z,2023-05-09T12:05:00Z,Update
17191819,2023-05-09T12:05:00Z,2023-05-09T12:09:00Z,Update
17191819,2023-05-09T12:09:00Z,2023-05-09T12:17:00Z,Update
17191819,2023-05-09T12:17:00Z,2023-05-09T12:22:00Z,Update
17191819,2023-05-09T12:22:00Z,2023-05-09T12:22:00Z,Update
17191819,2023-05-09T12:22:00Z,2023-05-09T12:28:00Z,Update
17191819,2023-05-09T12:28:00Z,2023-05-09T12:38:00Z,Update
17191819,2023-05-09T12:38:00Z,2023-05-09T12:52:00Z,Update
17191819,2023-05-09T12:52:00Z,2023-05-09T12:52:00Z,Update
17191819,2023-05-09T12:52:00Z,2023-05-09T12:52:00Z,Update
17191819,2023-05-09T12:52:00Z,2023-05-09T12:52:00Z,Update
17191819,2023-05-09T12:52:00Z,2023-05-09T12:53:00Z,Update
17191819,2023-05-09T12:53:00Z,2023-05-09T12:54:00Z,Update
17191819,2023-05-09T12:54:00Z,2023-05-09T12:54:00Z,Update
17191819,2023-05-09T12:54:00Z,2023-05-09T13:08:00Z,Update
17191819,2023-05-09T13:08:00Z,2023-05-09T13:14:00Z,Update
17191819,2023-05-09T13:14:00Z,2023-05-09T13:40:00Z,Update
17191819,2023-05-09T13:40:00Z,2023-05-09T15:07:00Z,Update
17191819,2023-05-09T15:07:00Z,2023-05-09T16:38:00Z,Update
17191819,2023-05-09T16:38:00Z,2023-05-09T16:55:00Z,Update
17191819,2023-05-09T16:55:00Z,2023-05-09T19:43:00Z,Update
17191819,2023-05-09T19:43:00Z,2023-05-09T21:14:00Z,Update
17200197,2023-05-09T22:39:00Z,2023-05-09T22:52:00Z,Investigating
17200197,2023-05-09T22:52:00Z,2023-05-09T23:31:00Z,Update
17200197,2023-05-09T23:31:00Z,2023-05-10T00:06:00Z,Update
17206638,2023-05-10T13:00:00Z,2023-05-10T13:00:00Z,Investigating
17206638,2023-05-10T13:00:00Z,2023-05-10T13:10:00Z,Update
17206638,2023-05-10T13:10:00Z,2023-05-10T13:23:00Z,Update
17206638,2023-05-10T13:23:00Z,2023-05-10T13:28:00Z,Update
17206638,2023-05-10T13:28:00Z,2023-05-10T14:01:00Z,Update
17206638,2023-05-10T14:01:00Z,2023-05-10T14:03:00Z,Update
17206638,2023-05-10T14:03:00Z,2023-05-10T14:05:00Z,Update
17206638,2023-05-10T14:05:00Z,2023-05-10T14:37:00Z,Update
17206638,2023-05-10T14:37:00Z,2023-05-10T14:42:00Z,Update
17206638,2023-05-10T14:42:00Z,2023-05-10T14:48:00Z,Update
17206638,2023-05-10T14:48:00Z,2023-05-10T16:17:00Z,Update
17206638,2023-05-10T16:17:00Z,2023-05-10T17:16:00Z,Update
17206638,2023-05-10T17:16:00Z,2023-05-10T17:38:00Z,Update
17206638,2023-05-10T17:38:00Z,2023-05-10T19:39:00Z,Update
17206638,2023-05-10T19:39:00Z,2023-05-10T21:12:00Z,Update
17206638,2023-05-10T21:12:00Z,2023-05-10T23:09:00Z,Update
17206638,2023-05-10T23:09:00Z,2023-05-10T23:27:00Z,Update
17206638,2023-05-10T23:27:00Z,2023-05-11T00:06:00Z,Update
17206638,2023-05-11T00:06:00Z,2023-05-11T00:34:00Z,Update
17206638,2023-05-11T00:34:00Z,2023-05-11T00:34:00Z,Update
17218594,2023-05-11T13:33:00Z,2023-05-11T13:35:00Z,Investigating
17218594,2023-05-11T13:35:00Z,2023-05-11T13:40:00Z,Update
17218594,2023-05-11T13:40:00Z,2023-05-11T13:41:00Z,Update
17218594,2023-05-11T13:41:00Z,2023-05-11T13:46:00Z,Update
17218594,2023-05-11T13:46:00Z,2023-05-11T14:02:00Z,Update
17218594,2023-05-11T14:02:00Z,2023-05-11T14:19:00Z,Update
17218594,2023-05-11T14:19:00Z,2023-05-11T14:38:00Z,Update
17218594,2023-05-11T14:38:00Z,2023-05-11T14:40:00Z,Update
17218594,2023-05-11T14:40:00Z,2023-05-11T14:46:00Z,Update
17218594,2023-05-11T14:46:00Z,2023-05-11T15:20:00Z,Update
17218594,2023-05-11T15:20:00Z,2023-05-11T15:55:00Z,Update
17218594,2023-05-11T15:55:00Z,2023-05-11T16:23:00Z,Update
17218594,2023-05-11T16:23:00Z,2023-05-11T16:55:00Z,Update
17218594,2023-05-11T16:55:00Z,2023-05-11T17:21:00Z,Update
17218594,2023-05-11T17:21:00Z,2023-05-11T17:53:00Z,Update
17218594,2023-05-11T17:53:00Z,2023-05-11T18:19:00Z,Update
17218594,2023-05-11T18:19:00Z,2023-05-11T18:54:00Z,Update
17218594,2023-05-11T18:54:00Z,2023-05-11T19:00:00Z,Update
17258797,2023-05-15T20:14:00Z,2023-05-15T20:28:00Z,Investigating
17270782,2023-05-16T21:14:00Z,2023-05-16T21:19:00Z,Investigating
17270782,2023-05-16T21:19:00Z,2023-05-16T21:19:00Z,Update
17270782,2023-05-16T21:19:00Z,2023-05-16T21:19:00Z,Update
17270782,2023-05-16T21:19:00Z,2023-05-16T21:20:00Z,Update
17270782,2023-05-16T21:20:00Z,2023-05-16T21:20:00Z,Update
17270782,2023-05-16T21:20:00Z,2023-05-16T21:21:00Z,Update
17270782,2023-05-16T21:21:00Z,2023-05-16T21:21:00Z,Update
17270782,2023-05-16T21:21:00Z,2023-05-16T21:21:00Z,Update
17270782,2023-05-16T21:21:00Z,2023-05-16T21:29:00Z,Update
17270782,2023-05-16T21:29:00Z,2023-05-16T21:32:00Z,Update
17275191,2023-05-17T07:36:00Z,2023-05-17T08:15:00Z,Investigating
17275191,2023-05-17T08:15:00Z,2023-05-17T09:22:00Z,Update
17275191,2023-05-17T09:22:00Z,2023-05-17T09:58:00Z,Update
17503553,2023-06-07T16:45:00Z,2023-06-07T16:53:00Z,Investigating
17503553,2023-06-07T16:53:00Z,2023-06-07T17:29:00Z,Update
17503553,2023-06-07T17:29:00Z,2023-06-07T17:31:00Z,Update
17503553,2023-06-07T17:31:00Z,2023-06-07T17:42:00Z,Update
17503553,2023-06-07T17:42:00Z,2023-06-07T17:58:00Z,Update
17503553,2023-06-07T17:58:00Z,2023-06-07T18:32:00Z,Update
17503553,2023-06-07T18:32:00Z,2023-06-07T18:39:00Z,Update
17511886,2023-06-08T11:58:00Z,2023-06-08T12:23:00Z,Investigating
17511886,2023-06-08T12:23:00Z,2023-06-08T12:55:00Z,Update
17511886,2023-06-08T12:55:00Z,2023-06-08T12:55:00Z,Update
17526931,2023-06-09T22:18:00Z,2023-06-09T22:46:00Z,Investigating
17526931,2023-06-09T22:46:00Z,2023-06-09T23:17:00Z,Update
17552632,2023-06-12T22:43:00Z,2023-06-12T22:48:00Z,Investigating
17552632,2023-06-12T22:48:00Z,2023-06-12T23:39:00Z,Update
17552632,2023-06-12T23:39:00Z,2023-06-13T00:09:00Z,Update
17552632,2023-06-13T00:09:00Z,2023-06-13T00:17:00Z,Update
17584543,2023-06-15T16:34:00Z,2023-06-15T16:47:00Z,Investigating
17584543,2023-06-15T16:47:00Z,2023-06-15T16:57:00Z,Update
17585950,2023-06-15T19:22:00Z,2023-06-15T19:36:00Z,Investigating
17598715,2023-06-16T23:46:00Z,2023-06-16T23:46:00Z,Investigating
17598715,2023-06-16T23:46:00Z,2023-06-16T23:59:00Z,Update
17624479,2023-06-19T22:47:00Z,2023-06-19T23:09:00Z,Investigating
17678039,2023-06-25T06:40:00Z,2023-06-25T06:41:00Z,Investigating
17678039,2023-06-25T06:41:00Z,2023-06-25T07:01:00Z,Update
17708219,2023-06-28T11:21:00Z,2023-06-28T11:24:00Z,Investigating
17708219,2023-06-28T11:24:00Z,2023-06-28T11:37:00Z,Update
17713701,2023-06-28T22:59:00Z,2023-06-28T23:01:00Z,Investigating
17713701,2023-06-28T23:01:00Z,2023-06-28T23:11:00Z,Update
17713701,2023-06-28T23:11:00Z,2023-06-28T23:15:00Z,Update
17713701,2023-06-28T23:15:00Z,2023-06-28T23:35:00Z,Update
17713701,2023-06-28T23:35:00Z,2023-06-28T23:39:00Z,Update
17713701,2023-06-28T23:39:00Z,2023-06-29T00:11:00Z,Update
17713701,2023-06-29T00:11:00Z,2023-06-29T00:37:00Z,Update
17713701,2023-06-29T00:37:00Z,2023-06-29T01:26:00Z,Update
17713701,2023-06-29T01:26:00Z,2023-06-29T02:02:00Z,Update
